"LA_CTY_CLI_AGREE_DATE_ISP","Date:"
"LA_CTY_CLI_AGREE_ISP","Client Agrees"
"LA_CTY_COMM_LIV_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Community Living):"
"LA_CTY_COMM_LIV_NEEDS_ISP","Community Living:"
"LA_CTY_COMMENTS_NONDUP","Comment:"
"LA_CTY_COMPONENT_CODE_FINANCE","Component Codes:"
"LA_CTY_CONSENT_FINANCE","Consent to TCM:"
"LA_CTY_CONTACT_NAME_OUTREACH","Name of contact spoken with:"
"LA_CTY_CONTACT_PHONE_OUTREACH","Phone number of contact:"
"LA_CTY_DATE_CASE_DATA","Date:"
"LA_CTY_DATE_CASE_DATA2","Date:"
"LA_CTY_DEMOGRAPHIC_FINANCE","Demographic:"
"LA_CTY_DOB_CASE_DATA1","Birth date"
"LA_CTY_DOB_CASE_DATA2","Birth date"
"LA_CTY_DOB_CASE_DATA3","Birth date"
"LA_CTY_DOB_CASE_DATA4","Birth date"
"LA_CTY_DOB_CASE_DATA5","Birth date"
"LA_CTY_DOB_CASE_DATA6","Birth date"
"LA_CTY_DOB_CASE_DATA7","Birth date"
"LA_CTY_DOCUMENTATION_MAT_PRGS","Additional Documentation:"
"LA_CTY_DSM_DX_MAT_HEALTH","DSM Diagnosis Choices"
"LA_CTY_DUPLICATION_DESC_NONDUP","If yes, what area(s)?"
"LA_CTY_DUPLICATION_NONDUP","Final Determination:"
"",""
"","Duplication of Services?"
"LA_CTY_DX_OTHER_MAT_HEALTH","If other diagnosis, please specify:"
"LA_CTY_EDUC_DETAIL_MAT_PRGS","Community Living / Vocational / Educational Need(s) Identified:"
"LA_CTY_EDUC_MAT_PRGS","Community Living / Vocational / Educational Need(s) Identified?"
"LA_CTY_EDUC_NOTES_MAT_PRGS","Notes:"
"LA_CTY_EDUC_OTH_MAT_PRGS","If other Community Living, Vocational, or Educational need identified, please describe:"
"LA_CTY_EDUC_REFER_MAT_PRGS","Community Living / Vocational / Educational Resource / Referral / Follow-up (refer to ISP for details):"
"LA_CTY_EDUC_REFER_OTH_MAT_PRGS","If other resource for Community Living, Vocational, or Educational need, please describe:"
"LA_CTY_ENCOUNTER_FINANCE","Encounter:"
"LA_CTY_ENVIRON_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Housing / Physical Environment):"
"LA_CTY_ENVIRON_NEEDS_ISP","Housing / Physical Environment:"
"LA_CTY_FEE_AMT_CASE_DATA","Fee:"
"LA_CTY_FEE_SCHEDULE_CASE_DATA","The Case Manager has completed the TCM fee schedule form and determined that the agency’s sliding fee schedule"
"LA_CTY_FEE_WAIVED_CASE_DATA","Fee or Waived"
"LA_CTY_FREQ_DUR_ISP","Frequency & Duration:"
"LA_CTY_FU_PREV_REF_ISP","F/U on a previously identified referral:"
"LA_CTY_GENDER_CASE_DATA1","Gender"
"LA_CTY_GENDER_CASE_DATA2","Gender"
"LA_CTY_GENDER_CASE_DATA3","Gender"
"LA_CTY_GENDER_CASE_DATA4","Gender"
"LA_CTY_GENDER_CASE_DATA5","Gender"
"LA_CTY_GENDER_CASE_DATA6","Gender"
"LA_CTY_GENDER_CASE_DATA7","Gender"
"LA_CTY_GOAL_NOT_MET_REASON_ISP","Reason for goal not met:"
"LA_CTY_HOUSE_DETAIL_MAT_PRGS","Housing / Physical Environment / Physical Needs & Safety Need(s) Identified:"
"LA_CTY_HOUSE_MAT_PRGS","Housing / Physical Environment / Physical Needs & Safety Need(s) Identified?"
"LA_CTY_HOUSE_NOTES_MAT_PRGS","Notes:"
"LA_CTY_HOUSE_OTH_MAT_PRGS","If other housing, physical environment, or physical needs/safety identified, please describe:"
"LA_CTY_HOUSE_REFER_MAT_PRGS","Housing / Physical Environment / Physical Needs & Safety Resource / Referral / Follow-up (refer to ISP for details):"
"LA_CTY_HOUSE_REFER_OTH_MAT_PRGS","If other housing, physical environment, or physical needs/safety resouce, please describe:"
"LA_CTY_LANGUAGE_CASE_DATA1","Language"
"LA_CTY_LANGUAGE_CASE_DATA2","Language"
"LA_CTY_LANGUAGE_CASE_DATA3","Language"
"LA_CTY_LANGUAGE_CASE_DATA4","Language"
"LA_CTY_LANGUAGE_CASE_DATA5","Language"
"LA_CTY_LANGUAGE_CASE_DATA6","Language"
"LA_CTY_LANGUAGE_CASE_DATA7","Language"
"LA_CTY_LOC_SEC_DOC_ISP","Location of Secondary Documentation (Check all that apply):"
"LA_CTY_LOCATION_FINANCE","Location:"
"LA_CTY_MED_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Medical Needs):"
"LA_CTY_MED_NEEDS_ISP","Medical Needs:"
"LA_CTY_MEDI_CAL","Medi-Cal #:"
"LA_CTY_MEDI_CAL_MAT_PRGS","Medi-Cal #:"
"LA_CTY_MEDI_CAL_SS_CASE_DATA1","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_SS_CASE_DATA2","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_SS_CASE_DATA3","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_SS_CASE_DATA4","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_SS_CASE_DATA5","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_SS_CASE_DATA6","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_SS_CASE_DATA7","SS#/Medi-Cal"
"LA_CTY_MEDI_CAL_STATUS_FINANCE","Medi-Cal Status:"
"LA_CTY_MEDI_CAL_USE_CASE_DATA1","Medi-Cal?"
"LA_CTY_MEDI_CAL_USE_CASE_DATA2","Medi-Cal?"
"LA_CTY_MEDI_CAL_USE_CASE_DATA3","Medi-Cal?"
"LA_CTY_MEDI_CAL_USE_CASE_DATA4","Medi-Cal?"
"LA_CTY_MEDI_CAL_USE_CASE_DATA5","Medi-Cal?"
"LA_CTY_MEDI_CAL_USE_CASE_DATA6","Medi-Cal?"
"LA_CTY_MEDI_CAL_USE_CASE_DATA7","Medi-Cal?"
"LA_CTY_MEDICAL_DETAIL_MAT_PRGS","Medical Need(s) Identified:"
"LA_CTY_MEDICAL_MAT_PRGS","Medical Need(s) Identified?"
"LA_CTY_MEDICAL_NOTES_MAT_PRGS","Notes:"
"LA_CTY_MEDICAL_OTH_MAT_PRGS","If other medical need(s), please describe:"
"LA_CTY_MEDICAL_REFER_MAT_PRGS","Medical Needs Resource/Referral/Follow-up (refer to ISP for details):"
"LA_CTY_MEDICAL_REFER_OTH_MAT_PRGS","If other resource for medical need(s), please describe:"
"LA_CTY_MENTAL_DETAIL_MAT_PRGS","Mental Health Need(s) Identified:"
"LA_CTY_MENTAL_DX_PRGS","Current Dx of mental health:"
"LA_CTY_MENTAL_INFOLINE_MAT_PRGS","List other info line:"
"LA_CTY_MENTAL_MAT_HEALTH","Mental Health (Select all that apply):"
"LA_CTY_MENTAL_MAT_PRGS","Mental Health Need(s) Identified?"
"LA_CTY_MENTAL_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Mental Health):"
"LA_CTY_MENTAL_NEEDS_ISP","Mental Health:"
"LA_CTY_MENTAL_NOTES_MAT_PRGS","Notes:"
"LA_CTY_MENTAL_OTH_MAT_PRGS","If other mental health need identified, please describe:"
"LA_CTY_MENTAL_PHQ9_PRGS","PHQ-9 Score:"
"LA_CTY_MENTAL_REFER_MAT_PRGS","Mental Health Resource/Referral/Follow-up (refer to ISP for details):"
"LA_CTY_MENTAL_REFER_OTH_MAT_PRGS","If other mental health resource, please describe:"
"LA_CTY_MORE_FAM_1_CASE_DATA","Add more family memebers?"
"LA_CTY_MORE_FAM_2_CASE_DATA","Add more family memebers?"
"LA_CTY_NAME_FIRST_CASE_DATA1","First Name"
"LA_CTY_NAME_FIRST_CASE_DATA2","First Name"
"LA_CTY_NAME_FIRST_CASE_DATA3","First Name"
"LA_CTY_NAME_FIRST_CASE_DATA4","First Name"
"LA_CTY_NAME_FIRST_CASE_DATA5","First Name"
"LA_CTY_NAME_FIRST_CASE_DATA6","First Name"
"LA_CTY_NAME_FIRST_CASE_DATA7","First Name"
"LA_CTY_NAME_LAST_CASE_DATA1","Last Name"
"LA_CTY_NAME_LAST_CASE_DATA2","Last Name"
"LA_CTY_NAME_LAST_CASE_DATA3","Last Name"
"LA_CTY_NAME_LAST_CASE_DATA4","Last Name"
"LA_CTY_NAME_LAST_CASE_DATA5","Last Name"
"LA_CTY_NAME_LAST_CASE_DATA6","Last Name"
"LA_CTY_NAME_LAST_CASE_DATA7","Last Name"
"LA_CTY_NHV_SIGNATURE_NONDUP","Nurse home visitor signature on file?"
"LA_CTY_NONDUP_FORM_CASE_DATA","If client IS receiving services from another provider dis they complete non-duplication report form?"
"LA_CTY_NOTES_OUTREACH","Notes from outreach:"
"LA_CTY_NPI","NPI (Pre-populates from Nurse ID field on Staff Demographics page):"
"LA_CTY_OQ10_EDPS","OQ 10.2 (Every 6 months):"
"LA_CTY_ORG_NAME_OUTREACH","Name of Organization:"
"LA_CTY_ORG_TYPE_OTH_OUTREACH","If other, please specify:"
"LA_CTY_ORG_TYPE_OUTREACH","Type of organization:"
"LA_CTY_OTHER_SERVICES_CASE_DATA","The Case Manager has asked the client if they receive case management from another provider."
"LA_CTY_PHN_SIG_DATE_ISP","Date:"
"LA_CTY_PHN_SIG_ISP","PHN signature on file"
"LA_CTY_PHN_SIGNATURE_MAT_PRGS","PHN Signature on file:"
"LA_CTY_PHONE_CASE_DATA","Telephone:"
"LA_CTY_PHONE_CASE_DATA2","Telephone:"
"LA_CTY_PHQ9_SCORE_EDPS","PHQ-9 Score (Patient Health Questionnaire) (Every 6 months):"
"LA_CTY_PHYSICAL_MAT_HEALTH","Physical Disability (Select all that apply):"
"LA_CTY_PHYSICAL_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Physical Needs & Safety):"
"LA_CTY_PHYSICAL_NEEDS_ISP","Physical Needs & Safety:"
"LA_CTY_PREV_REF_DATE_ISP","Referral date:"
"LA_CTY_PROG_NAME","Team Name/SPA:"
"LA_CTY_REF_FU_COMPLETE_DATE_ISP","Completed Date:"
"LA_CTY_REF_FU_DUE_DATE_ISP","Due Date:"
"LA_CTY_REF_FU_OUTCOME_ISP","30 day F/U Outcome (Check all that apply):"
"LA_CTY_REFERRAL_SCHOOL","If Referred by School, Select One That Applies:"
"LA_CTY_REFERRAL_SOURCE_OTH","Other Referral Source (SPA and Supervisorial District):"
"LA_CTY_SIG_INTERVAL_ISP","Interval:"
"LA_CTY_SIGNATURE_CLIENT_CASE_DATA","Client signature on file"
"LA_CTY_SIGNATURE_NHV_CASE_DATA","Nurse home visitor signature on file"
"LA_CTY_SIGNATURE_SUP_CASE_DATA","Supervisor signature on file"
"LA_CTY_SOCIAL_DETAIL_MAT_PRGS","Familial / Social Support Need(s) Identified:"
"LA_CTY_SOCIAL_MAT_PRGS","Familial / Social Support Need(s) Identified?"
"LA_CTY_SOCIAL_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Familial / Social Support):"
"LA_CTY_SOCIAL_NEEDS_ISP","Familial / Social Support:"
"LA_CTY_SOCIAL_NOTES_MAT_PRGS","Notes:"
"LA_CTY_SOCIAL_OTH_MAT_PRGS","If other familial/social support need, please describe:"
"LA_CTY_SOCIAL_REFER_MAT_PRGS","Familial / Social Support Resource/Referral/Follow-up(refer to ISP for details):"
"LA_CTY_SOCIAL_REFER_OTH_MAT_PRGS","If other familial/social support resource, please describe:"
"LA_CTY_SPECIFIC_SERVICES_NONDUP","The client named above has enrolled in the NFP program and is receiving Targeted Case Management (“TCM“) services. She has informed us that she is also receiving services through your program that may be a possible duplication of case management services and disallowed by Medi-Cal billing. Please let us know exactly what specific services you are providing for the above-named client?"
"LA_CTY_SRVC_COMP_ISP","Service Components (Check all that apply):"
"LA_CTY_SRVC_DATE_ISP","Date of Appt / Service:"
"LA_CTY_STAFF2_OUTREACH","Additional staff involved in the outreach:"
"LA_CTY_STAFF3_OUTREACH","Additional staff involved in the outreach:"
"LA_CTY_STAFF4_OUTREACH","Additional staff involved in the outreach:"
"LA_CTY_STAFF5_OUTREACH","Additional staff involved in the outreach:"
"LA_CTY_STAFF_OUTREACH","LA County staff who made the outreach:"
"LA_CTY_STRESS_INDEX_EDPS","Parenting Stress Index (Beginning when child 1 month old; every 6 months):"
"LA_CTY_SUP_SIG_DATE_ISP","Date:"
"LA_CTY_SUP_SIG_ISP","Supervisor signature on file"
"LA_CTY_TARGET_POP_ISP","Target Population"
"LA_CTY_TARGET_POP_OUTREACH","Special population targeted (select all that apply):"
"LA_CTY_TARGET_POP_RISK_21_ISP","Risk factors for Children under Age 21: (Check all that apply)"
"LA_CTY_TARGET_POP_RISK_NEG_ISP","Risk Factors Individuals in Jeopardy of Negative Health or Psycho-Social Outcomes: (Check all that apply)"
"LA_CTY_VISIT_LOCATION_ISP","Location of Visit:"
"LA_CTY_VISIT_LOCATION_MAT_PRGS","Location of visit:"
"LA_CTY_VISIT_LOCATION_OTH_MAT_PRGS","If other location, please describe:"
"LA_CTY_VISIT_TYPE_MAT_PRGS","Type of visit:"
"LA_CTY_VOC_ED_NEEDS_IDENTIFIED_ISP","TCM Needs Identified for (Vocational / Educational):"
"LA_CTY_VOC_ED_NEEDS_ISP","Vocational / Educational:"
"MIECHV_BIRTH_SPACING_SIX_MO_PP","1. Date of discussion/information sharing with the mother about birth spacing/waiting 24 months or more between pregnancies."
"MIECHV_BIRTH_SPACING_THIRD_TRI","1. Date of discussion/information sharing with the mother about birth spacing/waiting 24 months or more between pregnancies."
"MIECHV_INTAKE_COMM_REF","1. Was this family referred to the program through the local community matching/referral system?"
"MIECHV_PFS_CHILD_DEV_12_12MO_PP","i. Item 12 Score"
"MIECHV_PFS_CHILD_DEV_12_2MO_PP","i. Item 12 Score"
"MIECHV_PFS_CHILD_DEV_13_12MO_PP","ii. Item 13 Score"
"MIECHV_PFS_CHILD_DEV_13_2MO_PP","ii. Item 13 Score"
"MIECHV_PFS_CHILD_DEV_14_12MO_PP","iii. Item 14 Score"
"MIECHV_PFS_CHILD_DEV_14_2MO_PP","iii. Item 14 Score"
"MIECHV_PFS_CHILD_DEV_15_12MO_PP","iv. Item 15 Score"
"MIECHV_PFS_CHILD_DEV_15_2MO_PP","iv. Item 15 Score"
"MIECHV_PFS_CHILD_DEV_16_12MO_PP","v. Item 16 Score"
"MIECHV_PFS_CHILD_DEV_16_2MO_PP","v. Item 16 Score"
"MIECHV_PFS_CONCRETE_12MO_PP","c. Concrete Support Score"
"MIECHV_PFS_CONCRETE_INTAKE","c. Concrete Support Score"
"MIECHV_PFS_FAMILY_12MO_PP","a. Family Functioning/Resiliency Score"
"MIECHV_PFS_FAMILY_INTAKE","a. Family Functioning/Resiliency Score"
"MIECHV_PFS_NURTURE_12MO_PP","d. Nurturing and Attachment Score"
"MIECHV_PFS_NURTURE_2MO_PP","a. Nurturing and Attachment Score"
"MIECHV_PFS_SOCIAL_12MO_PP","b. Social Support Score"
"MIECHV_PFS_SOCIAL_INTAKE","b. Social Support Score"
"MIECHV_READ_12MO_PP_1","Days"
"MIECHV_READ_12MO_PP_2","2nd Infant # of Days"
"MIECHV_READ_12MO_PP_3","3rd Infant # of Days"
"MIECHV_READ_2MO_PP_1","Days"
"MIECHV_READ_2MO_PP_2","2nd Infant # of Days"
"MIECHV_READ_2MO_PP_3","3rd Infant # of Days"
"MIECHV_READ_IID_12MO_PP_1","Infant ID"
"MIECHV_READ_IID_12MO_PP_2","2nd Infant ID"
"MIECHV_READ_IID_12MO_PP_3","3rd Infant ID"
"MIECHV_READ_IID_2MO_PP_1","Infant ID"
"MIECHV_READ_IID_2MO_PP_2","2nd Infant ID"
"MIECHV_READ_IID_2MO_PP_3","3rd Infant ID"
"MIECHV_SUPPORTED_BY_INCOME_12MO_PP","3. We asked you about your total yearly household income and benefits you received. Including yourself, how many people (children and adults) are supported by that income in your household?"
"MIECHV_SUPPORTED_BY_INCOME_INTAKE","3. We asked you about your total yearly household income and benefits you received. Including yourself, how many people (children and adults) are supported by that income in your household?"
"MN_ASQ3_12MOS","Has the home visitor discussed the infant's ASQ-3 scores at 10/12 months of age with the primary caregiver?"
"MN_ASQ3_4MOS","Has the home visitor discussed the infant's ASQ-3 scores at 4 months of age with the primary caregiver?"
"MN_ASQ3_REFERRAL","Was the infant referred to relevant community resources for scoring below any referral score cutoff for Communication, Gross Motor, Fine Motor, Problem Solving, or Personal-Social areas on the ASQ-3?"
"MN_ASQSE_12MOS","Has the home visitor discussed the infant's ASQ:SE scores at 12 months of age with the primary caregiver?"
"MN_ASQSE_REFERRAL","Was the infant referred to relevant community resources for scoring above the referral score cutoff on the ASQ:SE?"
"MN_CLIENT_INSURANCE","Do you *(client)* have health insurance?"
"MN_CLIENT_INSURANCE_RESOURCE","What is your major medical care resource for health insurance? *(select one or more)*"
"MN_CLIENT_INSURANCE_RESOURCE_OTHER","Please specify other major medical care resource for health insurance:"
"MN_COMPLETED_EDUCATION_PROGRAMS","In the *past 6 months*, have you (client) completed any educational programs or classes, such as grade advancement, certificate, ESOL, etc.?"
"MN_COMPLETED_EDUCATION_PROGRAMS_ENROLLMENT","*Since enrollment*, have you *(client)* completed any educational programs or classes, such as grade advancement, certificate, ESOL, etc.?"
"MN_COMPLETED_EDUCATION_PROGRAMS_ENROLLMENT_YES","Specify:"
"MN_COMPLETED_EDUCATION_PROGRAMS_YES","Specify:"
"MN_CPA_FILE","Is there currently an active file at the lead Child Protection Agency (CPA) of suspected maltreatment for this infant?"
"MN_CPA_FIRST_TIME","Was the infant of the substantiated case of maltreatment a first-time victim, as reported by the lead CPA?"
"MN_CPA_SUBSTANTIATED","Was the suspected case of maltreatment substantiated by the lead CPA?"
"MN_DATA_STAFF_PERSONAL_0_NAME","Data entry staff (name)"
"MN_FOLIC_ACID","Are you *(client)* taking a vitamin containing folic acid?"
"MN_FURTHER_SCREEN_ASQ3","Was an appointment made for further screening of the infant referred to relevant community resources?"
"MN_FURTHER_SCREEN_ASQSE","Was an appointment made for further screening of the infant referred to relevant community resources?"
"MN_HOUSEHOLD_SIZE","What is your (client's) *household* size? (Note: Count 1 for yourself)"
"MN_INFANT_0_ID_2","Identifier #2 (infant)"
"MN_INFANT_INSURANCE","Does your *infant* have health insurance?"
"MN_INFANT_INSURANCE_RESOURCE","What is your infant's major medical care resource for health insurance? *(select one or more)*"
"MN_INFANT_INSURANCE_RESOURCE_OTHER","Please specify other major medical care resource for health insurance:"
"MN_NCAST_CAREGIVER","6. Resp to caregiver"
"MN_NCAST_CLARITY_CUES","5. Clarity of cues"
"MN_NCAST_COGN_GROWTH","4. Cogn growth foster"
"MN_NCAST_DISTRESS","2. Resp to distress"
"MN_NCAST_SE_GROWTH","3. SE growth foster"
"MN_NCAST_SENS_CUES","1. Sens to cues"
"MN_SITE","Site:"
"MN_TOTAL_HV","Total # of home visits to date"
"MN_WKS_PREGNANT","PRENATAL CLIENTS ONLY: How many weeks pregnant are you (client) now?"
"NEW_HIRE_0_ACCESS_LEVEL","In our data collection system ETO, what programs/reports should the New Hire have access to?"
"NEW_HIRE_0_EDUC_COMPLETED","Please check all education completed:"
"NEW_HIRE_0_EMAIL","New hire work email address (personal email is acceptable only if work email has not yet been issued):"
"NEW_HIRE_0_FTE","FTE in NFP (e.g. Full time=1.0, half time=.5):"
"NEW_HIRE_0_HIRE_DATE","Hire Date:"
"NEW_HIRE_0_NAME_LAST","New hire last name:"
"NEW_HIRE_0_PHONE","New hire direct phone:"
"NEW_HIRE_0_PREVIOUS_NFP_WORK","Has this person worked for NFP before?"
"NEW_HIRE_0_REASON_FOR_HIRE","Reason for hire:"
"NEW_HIRE_0_REASON_FOR_HIRE_REPLACE","If new hire is replacing someone, please enter name of person being replaced:"
"NEW_HIRE_0_REASON_NFP_WORK_DESC","If so, please describe when, where and under what name:"
"NEW_HIRE_0_START_DATE","Start Date:"
"NEW_HIRE_0_TEAM_NAME","Team Name:"
"NEW_HIRE_1_DOB","New Hire Month and Day of Birth-mm/dd:"
"","(this helps the NSO identify duplicate contacts)"
"NEW_HIRE_1_NAME_FIRST","New hire first name:"
"NEW_HIRE_1_PREVIOUS_WORK_AGENCY","Agency:"
"NEW_HIRE_1_PREVIOUS_WORK_CITY","City:"
"NEW_HIRE_1_PREVIOUS_WORK_DATE1","If so, from when (mm/yyyy):"
"NEW_HIRE_1_PREVIOUS_WORK_DATE2","to when (mm/yyyy):"
"NEW_HIRE_1_PREVIOUS_WORK_NAME","Under what name(s):"
"NEW_HIRE_1_PREVIOUS_WORK_STATE","State:"
"NEW_HIRE_1_REPLACE_STAFF_TERM","Termination Date of Staff Person being replaced:"
"NEW_HIRE_1_ROLE","Role in NFP Program:"
"NEW_HIRE_ADDITIONAL_INFO","Additional information regarding ETO/NSO systems set-up for new hire:"
"NEW_HIRE_ADDRESS_0_ZIP","Zip Code:"
"NEW_HIRE_ADDRESS_1_CITY","City:"
"NEW_HIRE_ADDRESS_1_STATE","State:"
"NEW_HIRE_ADDRESS_1_STATE_OTHR","If other, please indicate:"
"NEW_HIRE_ADDRESS_1_STREET","Agency street/shipping address:"
"NEW_HIRE_ER_0_LNAME","Last Name:"
"NEW_HIRE_ER_1_FNAME","Emergency Contact First Name:"
"NEW_HIRE_ER_1_PHONE","Phone number (xxx-xxx-xxxx):"
"NEW_HIRE_SUP_0_EMAIL","Supervisor's email:"
"NEW_HIRE_SUP_0_NAME","Supervisor:"
"NEW_HIRE_SUP_0_NAME_OTHR","Supervisor name if not listed in the drop down menu:"
"NEW_HIRE_SUP_0_PHONE","Supervisor's phone:"
"NFP_NSP_6000","Testing 6000+"
"None","you have experienced domestic violence, how long ago was the experience?"
"NURSE_ASSESS_ DATA_0_USES","Uses data to improve individual practice and overall program outcomes."
"NURSE_ASSESS_ DATA_1_USES_CMT","Comments on: Uses data to improve individual practice and overall program outcomes"
"NURSE_ASSESS_6DOMAINS_0_UTILIZES","Nurse home visitor assesses and plans interventions across all six domains of functioning."
"NURSE_ASSESS_6DOMAINS_1_UTILIZES_CMT","Comments on: Nurse home visitor assesses and plans interventions across all six domains of functioning"
"NURSE_ASSESS_ADAPTS_PRACTICE_0_TO_CULTURE","Nurse home visitor adapts practice to client’s culture, values and beliefs."
"NURSE_ASSESS_ADAPTS_PRACTICE_0_TO_CULTURE_CMT","Comments on: Nurse home visitor adapts practice to client’s culture, values and beliefs"
"NURSE_ASSESS_BOUNDARIES_0_THERAPEUTIC","Establishes and maintains therapeutic boundaries."
"NURSE_ASSESS_BOUNDARIES_0_THERAPEUTIC_CMT","Comments on: Establishes and maintains therapeutic boundaries"
"NURSE_ASSESS_CARE_0_SELF","Practices self-care to maintain emotional and physical well-being."
"NURSE_ASSESS_CARE_0_SELF_CMT","Comments on: Practices self-care to maintain emotional and physical well-being"
"NURSE_ASSESS_COMMUNITY_0_RELATIONSHIPS_PARTNERS","Builds and maintains relationships with community partners, referring parties, colleagues inside and outside agencies."
"NURSE_ASSESS_COMMUNITY_0_RELATIONSHIPS_PARTNERS_CMT","Comments on: Builds and maintains relationships with community partners, referring parties, colleagues inside and outside agencies"
"NURSE_ASSESS_CONTRIBUTES_0_TO_TEAM","Contributes to the team in an open and supportive manner."
"NURSE_ASSESS_CONTRIBUTES_0_TO_TEAM_CMT","Comments on: Contributes to the team in an open and supportive manner"
"NURSE_ASSESS_CULTURE_0_IMPACT","Nurse home visitor seeks to understand the impact of culture, values and beliefs on the client’s perspective, expectations, behaviors and decisions."
"NURSE_ASSESS_CULTURE_0_IMPACT_CMT","Comments on: Nurse home visitor seeks to understand the impact of culture, values and beliefs"
"NURSE_ASSESS_DOCUMENTATION_0_TIMELY","Completes documentation in a timely an accurate manner."
"NURSE_ASSESS_DOCUMENTATION_0_TIMELY_CMT","Comments on: Completes documentation in a timely an accurate manner"
"NURSE_ASSESS_FIDELITY_0_PRACTICES","Practices with fidelity to the NFP model"
"NURSE_ASSESS_FIDELITY_0_PRACTICES_CMT","Comments on: Practices with fidelity to the NFP model"
"NURSE_ASSESS_GOALS_0_SETTING_ACHIEVING","Nurse home visitor uses strategies that support clients in setting and achieving goals."
"NURSE_ASSESS_GOALS_0_SETTING_ACHIEVING_CMT","Comments on: Nurse home visitor uses strategies that support clients in setting and achieving goals"
"NURSE_ASSESS_GUIDELINES_0_ADAPTS","Nurse home visitor adapts visit guidelines to needs of individual families."
"NURSE_ASSESS_GUIDELINES_0_ADAPTS_CMT","Comments on: Nurse home visitor adapts visit guidelines to needs of individual families"
"NURSE_ASSESS_MOTIVATIONAL_0_INTERVIEW_TECHNIQUES","Nurse home visitor utilizes Motivational Interviewing (MI) techniques to engage clients when discussing behavior change."
"NURSE_ASSESS_MOTIVATIONAL_0_INTERVIEW_TECHNIQUES_CMT","Comments on: Nurse home visitor utilizes Motivational Interviewing (MI) techniques to engage clients when discussing behavior change"
"NURSE_ASSESS_PRIORITIES_0_EST_MNG_TIME","Communicates with supervisor to establish priorities and manages time to fulfill responsibilities."
"NURSE_ASSESS_PRIORITIES_0_EST_MNG_TIME_CMT","Comments on: Communicates with supervisor to establish priorities and manages time to fulfill responsibilities"
"NURSE_ASSESS_QUALITIES_0_THERAPEUTIC","Demonstrates therapeutic qualities/characteristics (dependability, empathy, trust, respect, professional intimacy and power)."
"NURSE_ASSESS_QUALITIES_0_THERAPEUTIC_CMT","Comments on: Demonstrates therapeutic qualities/characteristics"
"NURSE_ASSESS_REFLECTION_0_SELF","Uses self-assessment and reflection to determine areas of strength and opportunities for growth."
"NURSE_ASSESS_REFLECTION_0_SELF_CMT","Comments on: Uses self-assessment and reflection to determine areas of strength and opportunities for growth"
"NURSE_ASSESS_REGULAR_0_SUPERVISION","Actively engages in regular supervision and follow up."
"NURSE_ASSESS_REGULAR_0_SUPERVISION_CMT","Comments on: Actively engages in regular supervision and follow up"
"NURSE_ASSESS_RELATIONSHIPS_0_THERAPEUTIC","Establishes therapeutic relationships with clients."
"NURSE_ASSESS_RELATIONSHIPS_0_THERAPEUTIC_CMT","Comments on: Establishes therapeutic relationships with clients"
"NURSE_ASSESS_RESOURCES_0_IDENTIFY_UTILIZE","Actively assists clients to identify and utilize appropriate community resources to address their needs and goals."
"NURSE_ASSESS_RESOURCES_0_IDENTIFY_UTILIZE_CMT","Comments on: Actively assists clients to identify and utilize appropriate community resources to address their needs and goals"
"NURSE_ASSESS_SELF_ADVOCACY_0_BUILD","Assists client in building self-advocacy skills in her community"
"NURSE_ASSESS_SELF_ADVOCACY_0_BUILD_CMT","Comments on: Assists client in building self-advocacy skills in her community"
"NURSE_ASSESS_THEORIES_0_PRINCIPLES","Nurse home visitor applies theories and principles integral to implementation of NFP model."
"NURSE_ASSESS_THEORIES_0_PRINCIPLES_CMT","Comments on: Nurse home visitor applies theories and principles integral to implementation of NFP model"
"NURSE_ASSESS_UNDERSTAND_0_GOALS","Demonstrates a clear understanding of the vision and goals of the NFP model (or program?) and communicates this understanding through words and actions in a manner that supports (or inspires?) other team members to focus on the vision and goals."
"NURSE_ASSESS_UNDERSTAND_0_GOALS_CMT","Comments on: Demonstrates a clear understanding of the vision and goals of the NFP model"
"NURSE_EDUCATION_0_NURSING_DEGREES","What is your education preparation in nursing? (Check highest degree only)"
"NURSE_EDUCATION_1_OTHER_DEGREES","Have you completed any further educational degrees in other fields? (check highest degree only)"
"NURSE_JVSCALE_GUIDE_0_LINES","I. Use of Home Visit Structure/Visit Guidelines/Program Domains"
"NURSE_JVSCALE_GUIDE_1_LINES_CMT","Comments on Use of Home Visit Structure/Visit Guidelines/Program Domains"
"NURSE_JVSCALE_MOTIV_1_INTERVIEW","IV. Use of Motivational Interviewing and Client Centered Principles"
"NURSE_JVSCALE_MOTIV_1_INTERVIEW_CMT","Comments on Use of Motivational Interviewing and Client Centered Principles"
